date,name,close
2026-02-09,水泥窯製類指數,588.16
2026-02-09,水泥類指數,126.81
2026-02-09,汽車類指數,312.14
2026-02-09,油電燃氣類指數,70.41
2026-02-09,玻璃陶瓷類指數,105.92
2026-02-09,生技醫療類指數,88.47
2026-02-09,發行量加權股價指數,32404.62
2026-02-09,紡織纖維類指數,524.49
2026-02-09,綠能環保類指數,105.39
2026-02-09,臺指反向一倍指數,1872.74
2026-02-09,臺指日報酬兩倍指數,116462.13
2026-02-09,臺灣50指數,29583.16
2026-02-09,臺灣50權重上限30%指數,23265.92
2026-02-09,臺灣中型100指數,26482.34
2026-02-09,臺灣公司治理100指數,20225.69
2026-02-09,臺灣就業99指數,18853.77
2026-02-09,臺灣發達指數,13200.39
2026-02-09,臺灣資訊科技指數,61662.04
2026-02-09,臺灣高股息指數,10509.5
2026-02-09,臺灣高薪100指數,15407.28
2026-02-09,航運類指數,180.48
2026-02-09,觀光餐旅類指數,106.19
2026-02-09,貿易百貨類指數,234.44
2026-02-09,資訊服務類指數,196.09
2026-02-09,通信網路類指數,195.2
2026-02-09,造紙類指數,249.82
2026-02-09,運動休閒類指數,67.35
2026-02-09,金融保險類指數,2461.06
2026-02-09,鋼鐵類指數,121.29
2026-02-09,電器電纜類指數,107.32
2026-02-09,電子工業類指數,1985.81
2026-02-09,電子通路類指數,260.85
2026-02-09,電子零組件類指數,487.45
2026-02-09,電子類兩倍槓桿指數,181534.84
2026-02-09,電子類反向指數,1212.27
2026-02-09,電機機械類指數,488.38
2026-02-09,電腦及週邊設備類指數,298.14
2026-02-09,食品類指數,1958.03
2026-02-10,光電類指數,40.24
2026-02-10,其他電子類指數,216.8
2026-02-10,其他類指數,268.0
2026-02-10,化學生技醫療類指數,147.94
2026-02-10,化學類指數,159.95
2026-02-10,半導體類指數,1118.71
2026-02-10,塑膠化工類指數,726.43
2026-02-10,塑膠類指數,171.5
2026-02-10,寶島股價指數,36766.77
2026-02-10,小型股300指數,11501.0
2026-02-10,居家生活類指數,112.88
2026-02-10,建材營造類指數,469.43
2026-02-10,數位雲端類指數,38.05
2026-02-10,未含金融指數,29502.47
2026-02-10,未含金融電子指數,14102.91
2026-02-10,未含電子指數,20171.82
2026-02-10,機電類指數,11276.81
2026-02-10,橡膠類指數,186.58
2026-02-10,水泥窯製類指數,583.48
2026-02-10,水泥類指數,127.14
2026-02-10,汽車類指數,314.46
2026-02-10,油電燃氣類指數,69.28
2026-02-10,玻璃陶瓷類指數,102.25
2026-02-10,生技醫療類指數,86.5
2026-02-10,發行量加權股價指數,33072.97
2026-02-10,紡織纖維類指數,523.89
2026-02-10,綠能環保類指數,105.71
2026-02-10,臺指反向一倍指數,1834.11
2026-02-10,臺指日報酬兩倍指數,121266.23
2026-02-10,臺灣50指數,30367.75
2026-02-10,臺灣50權重上限30%指數,23693.37
2026-02-10,臺灣中型100指數,26744.85
2026-02-10,臺灣公司治理100指數,20751.75
2026-02-10,臺灣就業99指數,19057.53
2026-02-10,臺灣發達指數,13222.86
2026-02-10,臺灣資訊科技指數,63531.29
2026-02-10,臺灣高股息指數,10604.5
2026-02-10,臺灣高薪100指數,15549.86
2026-02-10,航運類指數,181.42
2026-02-10,觀光餐旅類指數,105.84
2026-02-10,貿易百貨類指數,236.39
2026-02-10,資訊服務類指數,198.83
2026-02-10,通信網路類指數,199.37
2026-02-10,造紙類指數,250.95
2026-02-10,運動休閒類指數,67.25
2026-02-10,金融保險類指數,2474.6
2026-02-10,鋼鐵類指數,121.72
2026-02-10,電器電纜類指數,105.67
2026-02-10,電子工業類指數,2038.54
2026-02-10,電子通路類指數,268.47
2026-02-10,電子零組件類指數,494.79
2026-02-10,電子類兩倍槓桿指數,191175.57
2026-02-10,電子類反向指數,1180.08
2026-02-10,電機機械類指數,492.7
2026-02-10,電腦及週邊設備類指數,301.76
2026-02-10,食品類指數,1953.01
2026-02-11,光電類指數,40.78
2026-02-11,其他電子類指數,220.76
2026-02-11,其他類指數,269.61
2026-02-11,化學生技醫療類指數,148.56
2026-02-11,化學類指數,161.1
2026-02-11,半導體類指數,1139.25
2026-02-11,塑膠化工類指數,744.65
2026-02-11,塑膠類指數,180.63
2026-02-11,寶島股價指數,37328.16
2026-02-11,小型股300指數,11532.84
2026-02-11,居家生活類指數,108.71
2026-02-11,建材營造類指數,474.27
2026-02-11,數位雲端類指數,38.29
2026-02-11,未含金融指數,29997.61
2026-02-11,未含金融電子指數,14247.61
2026-02-11,未含電子指數,20367.35
2026-02-11,機電類指數,11474.56
2026-02-11,橡膠類指數,188.92
2026-02-11,水泥窯製類指數,601.6
2026-02-11,水泥類指數,128.26
2026-02-11,汽車類指數,318.22
2026-02-11,油電燃氣類指數,70.36
2026-02-11,玻璃陶瓷類指數,111.42
2026-02-11,生技醫療類指數,86.75
2026-02-11,發行量加權股價指數,33605.71
2026-02-11,紡織纖維類指數,526.51
2026-02-11,綠能環保類指數,106.32
2026-02-11,臺指反向一倍指數,1804.57
2026-02-11,臺指日報酬兩倍指數,125172.95
2026-02-11,臺灣50指數,30932.2
2026-02-11,臺灣50權重上限30%指數,24133.12
2026-02-11,臺灣中型100指數,26884.9
2026-02-11,臺灣公司治理100指數,21113.24
2026-02-11,臺灣就業99指數,19384.34
2026-02-11,臺灣發達指數,13563.17
2026-02-11,臺灣資訊科技指數,64589.18
2026-02-11,臺灣高股息指數,10702.56
2026-02-11,臺灣高薪100指數,15761.6
2026-02-11,航運類指數,182.06
2026-02-11,觀光餐旅類指數,105.82
2026-02-11,貿易百貨類指數,236.45
2026-02-11,資訊服務類指數,199.96
2026-02-11,通信網路類指數,201.67
2026-02-11,造紙類指數,251.71
2026-02-11,運動休閒類指數,66.81
2026-02-11,金融保險類指數,2496.43
2026-02-11,鋼鐵類指數,123.09
2026-02-11,電器電纜類指數,106.4
2026-02-11,電子工業類指數,2074.95
2026-02-11,電子通路類指數,272.58
2026-02-11,電子零組件類指數,507.42
2026-02-11,電子類兩倍槓桿指數,198004.67
2026-02-11,電子類反向指數,1159.0
2026-02-11,電機機械類指數,493.81
2026-02-11,電腦及週邊設備類指數,303.27
2026-02-11,食品類指數,1962.8
2026-02-23,光電類指數,42.26
2026-02-23,其他電子類指數,224.41
2026-02-23,其他類指數,273.62
2026-02-23,化學生技醫療類指數,150.5
2026-02-23,化學類指數,165.57
2026-02-23,半導體類指數,1132.61
2026-02-23,塑膠化工類指數,762.81
2026-02-23,塑膠類指數,187.47
2026-02-23,寶島股價指數,37554.19
2026-02-23,小型股300指數,11777.94
2026-02-23,居家生活類指數,111.73
2026-02-23,建材營造類指數,482.84
2026-02-23,數位雲端類指數,38.22
2026-02-23,未含金融指數,30086.28
2026-02-23,未含金融電子指數,14463.94
2026-02-23,未含電子指數,20772.04
2026-02-23,機電類指數,11488.38
2026-02-23,橡膠類指數,193.43
2026-02-23,水泥窯製類指數,620.18
2026-02-23,水泥類指數,129.05
2026-02-23,汽車類指數,319.03
2026-02-23,油電燃氣類指數,72.88
2026-02-23,玻璃陶瓷類指數,121.6
2026-02-23,生技醫療類指數,87.37
2026-02-23,發行量加權股價指數,33773.26
2026-02-23,紡織纖維類指數,532.08
2026-02-23,綠能環保類指數,108.4
2026-02-23,臺指反向一倍指數,1795.57
2026-02-23,臺指日報酬兩倍指數,126421.11
2026-02-23,臺灣50指數,30886.23
2026-02-23,臺灣50權重上限30%指數,24233.91
2026-02-23,臺灣中型100指數,27416.99
2026-02-23,臺灣公司治理100指數,21113.94
2026-02-23,臺灣就業99指數,19839.47
2026-02-23,臺灣發達指數,13839.36
2026-02-23,臺灣資訊科技指數,64270.7
2026-02-23,臺灣高股息指數,10833.96
2026-02-23,臺灣高薪100指數,15990.55
2026-02-23,航運類指數,183.79
2026-02-23,觀光餐旅類指數,106.62
2026-02-23,貿易百貨類指數,237.6
2026-02-23,資訊服務類指數,200.55
